               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  85,           0.0037766,           0.0031025,           0.0074701,             0.75385,             0.77853,             0.87978,             0.86594,           0.0013845,           0.0028524,           0.0049218,            0.001684,            0.001684,            0.001684
                  86,           0.0036681,            0.003165,           0.0077184,              0.8675,             0.86411,             0.92005,             0.91136,           0.0013284,           0.0028672,           0.0031525,            0.001585,            0.001585,            0.001585
                  87,           0.0041432,           0.0031866,           0.0087141,             0.89182,             0.82954,             0.91679,             0.91476,          0.00096198,           0.0024616,           0.0030503,            0.001486,            0.001486,            0.001486
                  88,           0.0041604,           0.0032018,           0.0082849,             0.82929,             0.83127,             0.91242,             0.90531,           0.0011171,           0.0023388,           0.0037233,            0.001387,            0.001387,            0.001387
                  89,            0.003528,            0.003097,           0.0067682,             0.89035,             0.85587,             0.92647,             0.92509,           0.0010553,           0.0025786,           0.0028316,            0.001288,            0.001288,            0.001288
                  90,           0.0035078,            0.002893,           0.0073725,             0.85902,             0.85874,             0.92322,             0.91575,           0.0010611,           0.0026617,           0.0030918,            0.001189,            0.001189,            0.001189
                  91,           0.0034533,           0.0029866,           0.0079487,             0.90872,             0.83354,             0.92924,             0.92781,          0.00086295,           0.0026157,           0.0027802,             0.00109,             0.00109,             0.00109
                  92,           0.0034594,           0.0030009,           0.0077312,             0.88305,             0.83855,             0.92413,             0.91928,           0.0011358,           0.0026674,           0.0033826,            0.000991,            0.000991,            0.000991
                  93,           0.0034187,           0.0029756,           0.0075031,             0.87901,             0.86949,             0.93081,             0.92771,          0.00090451,           0.0027903,           0.0028998,            0.000892,            0.000892,            0.000892
                  94,           0.0033797,           0.0030166,           0.0084773,             0.82631,             0.85302,             0.92184,             0.91829,           0.0010476,           0.0025996,           0.0035795,            0.000793,            0.000793,            0.000793
                  95,           0.0033338,           0.0028892,           0.0071013,              0.8648,             0.86756,             0.92415,             0.92187,          0.00097803,           0.0026571,           0.0031765,            0.000694,            0.000694,            0.000694
                  96,           0.0031405,            0.002994,           0.0064321,             0.85924,             0.81444,             0.91943,              0.9157,           0.0010507,           0.0027868,           0.0037804,            0.000595,            0.000595,            0.000595
                  97,           0.0033393,           0.0029861,           0.0074124,             0.89628,             0.84672,             0.92461,             0.92232,          0.00097698,           0.0026786,            0.002956,            0.000496,            0.000496,            0.000496
                  98,           0.0030029,           0.0028509,           0.0072195,             0.87283,             0.85594,             0.92476,             0.92018,          0.00097268,           0.0027712,           0.0031476,            0.000397,            0.000397,            0.000397
                  99,           0.0031606,           0.0029312,           0.0066154,             0.84315,             0.87181,              0.9248,             0.92027,          0.00096375,            0.002659,           0.0031078,            0.000298,            0.000298,            0.000298
