               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  35,           0.0077945,           0.0047715,           0.0085388,             0.83877,             0.78746,             0.89304,             0.85972,           0.0018901,           0.0022537,            0.004514,            0.006634,            0.006634,            0.006634
                  36,           0.0074967,            0.004916,            0.010071,             0.86762,             0.81878,             0.89637,             0.83985,           0.0023718,           0.0025396,           0.0038435,            0.006535,            0.006535,            0.006535
                  37,           0.0081031,           0.0048791,           0.0088643,             0.87991,              0.8178,             0.90377,              0.8803,           0.0018734,           0.0025444,            0.003328,            0.006436,            0.006436,            0.006436
                  38,            0.008291,           0.0048843,            0.010036,             0.82929,             0.82706,              0.8865,             0.85336,           0.0016065,           0.0021023,           0.0043862,            0.006337,            0.006337,            0.006337
                  39,           0.0071474,           0.0047442,           0.0090178,             0.90177,             0.77858,             0.86689,             0.82203,           0.0025151,           0.0021395,           0.0037743,            0.006238,            0.006238,            0.006238
                  40,           0.0078373,           0.0047021,           0.0095031,             0.86019,             0.82258,              0.8996,             0.86971,           0.0018504,           0.0022684,           0.0036834,            0.006139,            0.006139,            0.006139
                  41,            0.006882,           0.0045285,            0.010285,             0.89848,             0.81518,             0.90964,             0.87858,           0.0018604,           0.0021793,           0.0036054,             0.00604,             0.00604,             0.00604
                  42,           0.0072969,           0.0046517,           0.0088905,              0.8893,             0.81183,             0.88471,             0.85245,           0.0017838,           0.0024433,           0.0036254,            0.005941,            0.005941,            0.005941
                  43,           0.0076564,           0.0045969,           0.0091665,             0.90111,             0.82105,             0.90294,             0.87693,           0.0019114,           0.0022588,           0.0031868,            0.005842,            0.005842,            0.005842
                  44,           0.0069127,           0.0046008,           0.0093289,             0.81416,             0.79204,             0.87343,             0.85351,           0.0017346,           0.0022871,           0.0046165,            0.005743,            0.005743,            0.005743
                  45,           0.0073813,           0.0046058,             0.01005,             0.90284,             0.79093,             0.89111,             0.86849,           0.0017207,            0.002497,           0.0035333,            0.005644,            0.005644,            0.005644
                  46,           0.0066196,           0.0044494,            0.008826,             0.86637,             0.81109,              0.8947,             0.87065,           0.0016911,           0.0025813,           0.0035189,            0.005545,            0.005545,            0.005545
                  47,           0.0075426,           0.0044733,           0.0087338,             0.87882,             0.80028,              0.9018,             0.87867,           0.0020087,           0.0022765,           0.0037201,            0.005446,            0.005446,            0.005446
                  48,           0.0065618,           0.0045755,            0.009044,             0.89587,             0.78131,             0.90144,             0.88228,           0.0021441,           0.0025323,           0.0035249,            0.005347,            0.005347,            0.005347
                  49,           0.0064562,           0.0043828,           0.0087661,             0.88602,             0.82337,             0.91264,             0.89712,           0.0014716,           0.0024362,           0.0032762,            0.005248,            0.005248,            0.005248
                  50,           0.0057667,           0.0041866,            0.008911,              0.7948,             0.85678,             0.90298,              0.8776,           0.0018712,           0.0024044,           0.0044429,            0.005149,            0.005149,            0.005149
                  51,           0.0059841,           0.0042393,           0.0089568,             0.83987,             0.84889,             0.91311,             0.90787,           0.0013497,           0.0027685,           0.0035154,             0.00505,             0.00505,             0.00505
                  52,           0.0058776,            0.004169,           0.0083886,             0.84596,              0.8543,             0.91133,             0.89921,           0.0014932,            0.002546,           0.0031246,            0.004951,            0.004951,            0.004951
                  53,           0.0065303,           0.0039726,           0.0087249,             0.72245,             0.76148,             0.87309,             0.86269,           0.0015572,           0.0021612,            0.005714,            0.004852,            0.004852,            0.004852
                  54,           0.0061336,           0.0041708,           0.0087351,             0.87688,             0.81268,             0.90144,              0.8826,            0.001488,           0.0023708,           0.0035157,            0.004753,            0.004753,            0.004753
                  55,           0.0059599,           0.0041806,           0.0092374,             0.88777,             0.82875,             0.90842,             0.89928,           0.0015872,           0.0024178,           0.0030958,            0.004654,            0.004654,            0.004654
                  56,           0.0054929,           0.0040208,           0.0083687,             0.87881,             0.82987,             0.91136,             0.90161,           0.0017528,           0.0024354,           0.0035766,            0.004555,            0.004555,            0.004555
                  57,           0.0058208,           0.0041041,           0.0084392,             0.89515,             0.80086,             0.90431,             0.88899,           0.0019434,           0.0028251,           0.0037223,            0.004456,            0.004456,            0.004456
                  58,           0.0055234,           0.0039217,           0.0080751,             0.88261,             0.83226,             0.91523,             0.90614,           0.0013148,           0.0024744,           0.0033586,            0.004357,            0.004357,            0.004357
                  59,           0.0056645,           0.0039806,           0.0083071,             0.90656,              0.8249,              0.9051,             0.90134,           0.0013488,           0.0027376,           0.0032884,            0.004258,            0.004258,            0.004258
                  60,           0.0053621,           0.0040557,           0.0079081,              0.9473,              0.8235,             0.92998,             0.91862,           0.0014677,           0.0025718,           0.0027786,            0.004159,            0.004159,            0.004159
                  61,           0.0054972,           0.0039885,           0.0080927,              0.8735,             0.82347,             0.91422,              0.9072,           0.0013204,           0.0024881,           0.0034875,             0.00406,             0.00406,             0.00406
                  62,           0.0052658,           0.0039445,           0.0081727,             0.84557,             0.84022,              0.9086,             0.89048,           0.0013779,           0.0026595,           0.0040048,            0.003961,            0.003961,            0.003961
                  63,           0.0055496,           0.0038231,           0.0082103,              0.8109,             0.87495,             0.91581,             0.90862,           0.0011674,           0.0022197,           0.0037497,            0.003862,            0.003862,            0.003862
                  64,           0.0057718,           0.0039604,            0.008451,             0.88901,              0.8521,             0.91709,             0.91005,           0.0011238,           0.0023561,           0.0028954,            0.003763,            0.003763,            0.003763
                  65,           0.0047327,           0.0038056,           0.0079141,             0.85776,             0.82206,             0.90286,             0.89613,           0.0012666,           0.0024357,            0.004044,            0.003664,            0.003664,            0.003664
                  66,           0.0051554,           0.0038042,           0.0080802,             0.88883,             0.83333,             0.92379,             0.91835,           0.0011902,           0.0022106,           0.0030762,            0.003565,            0.003565,            0.003565
                  67,           0.0049519,           0.0036571,           0.0078733,             0.87792,             0.81277,             0.90563,             0.89289,           0.0013372,           0.0026099,           0.0034398,            0.003466,            0.003466,            0.003466
                  68,           0.0051363,           0.0036784,            0.008164,             0.88544,               0.838,             0.91363,             0.90644,           0.0011686,           0.0024238,           0.0030858,            0.003367,            0.003367,            0.003367
                  69,            0.005107,           0.0036753,           0.0079029,             0.87818,              0.8403,             0.91563,             0.91327,           0.0011547,           0.0026325,           0.0032047,            0.003268,            0.003268,            0.003268
                  70,           0.0049044,           0.0036278,           0.0077845,             0.92751,             0.82643,             0.91637,             0.90963,           0.0011243,           0.0025578,           0.0032451,            0.003169,            0.003169,            0.003169
                  71,           0.0045185,           0.0035848,           0.0076456,             0.88149,             0.86105,             0.93129,             0.92001,           0.0012436,           0.0028741,           0.0033169,             0.00307,             0.00307,             0.00307
                  72,           0.0042875,           0.0034364,           0.0074173,             0.93719,             0.80576,             0.91975,             0.91335,           0.0011405,           0.0023993,           0.0030356,            0.002971,            0.002971,            0.002971
                  73,           0.0044204,           0.0035014,           0.0082518,             0.77544,             0.84423,             0.90482,              0.8993,           0.0011148,           0.0027648,            0.004215,            0.002872,            0.002872,            0.002872
                  74,           0.0046395,           0.0034969,            0.008149,             0.71772,             0.83254,             0.88365,             0.87707,           0.0013399,           0.0025449,           0.0057337,            0.002773,            0.002773,            0.002773
                  75,            0.004359,           0.0034568,           0.0078019,             0.70183,              0.8417,             0.88117,             0.87148,           0.0012356,           0.0024847,           0.0050076,            0.002674,            0.002674,            0.002674
                  76,           0.0042678,           0.0032837,           0.0081833,             0.84467,             0.86082,             0.91268,             0.90589,           0.0012628,           0.0029902,           0.0033188,            0.002575,            0.002575,            0.002575
                  77,           0.0044887,            0.003498,           0.0071904,             0.80974,              0.8871,             0.91204,             0.90731,           0.0011256,           0.0025667,           0.0030967,            0.002476,            0.002476,            0.002476
                  78,           0.0044231,           0.0033655,            0.007604,             0.90081,             0.85473,             0.92828,             0.92688,          0.00093776,           0.0023471,           0.0028545,            0.002377,            0.002377,            0.002377
                  79,           0.0047442,           0.0034962,           0.0083764,               0.754,             0.81068,             0.89159,             0.87978,            0.001253,           0.0029718,           0.0048318,            0.002278,            0.002278,            0.002278
                  80,           0.0044474,           0.0034435,           0.0075517,              0.8534,             0.85748,             0.90941,             0.90682,           0.0011372,           0.0029989,           0.0032537,            0.002179,            0.002179,            0.002179
                  81,           0.0043525,           0.0033468,           0.0079314,             0.81973,             0.86416,             0.91376,             0.90996,           0.0010782,           0.0029447,            0.003536,             0.00208,             0.00208,             0.00208
                  82,           0.0040003,           0.0031954,           0.0080422,             0.81956,             0.86474,             0.92046,             0.91687,            0.000922,           0.0028402,            0.003788,            0.001981,            0.001981,            0.001981
                  83,           0.0038478,           0.0031489,           0.0075522,             0.89707,             0.82572,             0.91282,             0.90696,           0.0012014,           0.0026233,           0.0036073,            0.001882,            0.001882,            0.001882
                  84,            0.003623,           0.0031884,           0.0074712,             0.86302,             0.83654,             0.91328,             0.91006,          0.00092356,           0.0024305,           0.0037417,            0.001783,            0.001783,            0.001783
                  85,           0.0037766,           0.0031025,           0.0074701,             0.75385,             0.77853,              0.8797,             0.86586,           0.0013328,           0.0028766,           0.0048379,            0.001684,            0.001684,            0.001684
                  86,           0.0036681,            0.003165,           0.0077184,              0.8675,             0.86411,             0.92003,             0.91132,           0.0012998,             0.00289,           0.0035132,            0.001585,            0.001585,            0.001585
                  87,           0.0041432,           0.0031866,           0.0087141,             0.89182,             0.82954,             0.91679,             0.91477,          0.00094394,           0.0024794,            0.003347,            0.001486,            0.001486,            0.001486
                  88,           0.0041604,           0.0032018,           0.0082849,             0.82929,             0.83127,             0.91243,             0.90533,           0.0010748,           0.0023554,           0.0042087,            0.001387,            0.001387,            0.001387
                  89,            0.003528,            0.003097,           0.0067682,             0.89035,             0.85586,             0.92646,             0.92508,            0.001048,           0.0025967,            0.003053,            0.001288,            0.001288,            0.001288
                  90,           0.0035078,            0.002893,           0.0073725,             0.85902,             0.85874,             0.92322,             0.91575,           0.0010265,           0.0026835,           0.0034764,            0.001189,            0.001189,            0.001189
                  91,           0.0034533,           0.0029866,           0.0079487,             0.90872,             0.83354,             0.92928,             0.92785,          0.00085565,           0.0026433,           0.0029899,             0.00109,             0.00109,             0.00109
                  92,           0.0034594,           0.0030009,           0.0077312,             0.88305,             0.83855,             0.92416,             0.91931,           0.0011167,           0.0027007,           0.0038477,            0.000991,            0.000991,            0.000991
                  93,           0.0034187,           0.0029756,           0.0075031,             0.87901,             0.86949,             0.93079,             0.92769,          0.00088418,           0.0028222,           0.0032369,            0.000892,            0.000892,            0.000892
                  94,           0.0033797,           0.0030166,           0.0084773,             0.82631,             0.85302,             0.92177,             0.91823,           0.0010154,           0.0026334,           0.0038243,            0.000793,            0.000793,            0.000793
                  95,           0.0033338,           0.0028892,           0.0071013,              0.8648,             0.86756,             0.92418,              0.9219,          0.00095512,           0.0026862,           0.0034789,            0.000694,            0.000694,            0.000694
                  96,           0.0031405,            0.002994,           0.0064321,             0.85924,             0.81444,             0.91953,             0.91578,           0.0010118,           0.0028151,           0.0040788,            0.000595,            0.000595,            0.000595
                  97,           0.0033393,           0.0029861,           0.0074124,             0.89628,             0.84672,             0.92462,             0.92234,          0.00095913,           0.0027071,            0.003208,            0.000496,            0.000496,            0.000496
                  98,           0.0030029,           0.0028509,           0.0072195,             0.87283,             0.85594,             0.92473,             0.92016,          0.00094267,           0.0028037,           0.0034952,            0.000397,            0.000397,            0.000397
                  99,           0.0031606,           0.0029312,           0.0066154,             0.84315,             0.87181,             0.92481,             0.92027,          0.00093456,           0.0026929,           0.0034516,            0.000298,            0.000298,            0.000298
