               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  79,             0.02377,           0.0086636,           0.0037662,             0.80308,             0.74184,             0.86109,             0.76588,            0.016226,           0.0049802,            0.002351,            0.002278,            0.002278,            0.002278
                  80,            0.023009,           0.0085889,           0.0035924,             0.85038,             0.73841,             0.86622,             0.77493,             0.01628,           0.0050185,           0.0021541,            0.002179,            0.002179,            0.002179
                  81,            0.023213,           0.0085174,           0.0035818,             0.83727,             0.75945,             0.86249,             0.77888,            0.016381,           0.0051929,           0.0020229,             0.00208,             0.00208,             0.00208
                  82,            0.022959,           0.0082128,           0.0038365,             0.83162,             0.73836,             0.86322,             0.77487,            0.016306,           0.0050118,           0.0020638,            0.001981,            0.001981,            0.001981
                  83,            0.022689,           0.0086789,           0.0038695,             0.92055,             0.69241,             0.86712,             0.79002,            0.015862,           0.0051058,           0.0020211,            0.001882,            0.001882,            0.001882
                  84,            0.022497,           0.0082549,            0.003873,             0.88306,             0.73146,             0.86598,             0.78497,            0.016475,           0.0050735,           0.0020115,            0.001783,            0.001783,            0.001783
                  85,            0.022432,           0.0085247,            0.003736,             0.82909,               0.756,             0.86939,             0.77451,            0.016371,           0.0053791,            0.002057,            0.001684,            0.001684,            0.001684
                  86,            0.022304,           0.0082423,           0.0037546,              0.8298,             0.77092,             0.86655,             0.77651,            0.016074,           0.0051724,           0.0020436,            0.001585,            0.001585,            0.001585
                  87,            0.022333,            0.008178,           0.0037256,             0.86663,             0.74251,             0.86556,             0.77827,            0.015972,           0.0052314,            0.001967,            0.001486,            0.001486,            0.001486
                  88,            0.022622,           0.0082467,           0.0038425,             0.87088,             0.70879,             0.85219,              0.7655,            0.016118,           0.0052592,             0.00217,            0.001387,            0.001387,            0.001387
                  89,             0.02233,           0.0082428,           0.0036206,             0.85451,             0.74179,             0.86749,             0.78522,            0.016189,           0.0051473,            0.001941,            0.001288,            0.001288,            0.001288
                  90,            0.022331,           0.0081405,           0.0037243,             0.85807,             0.74538,             0.86794,             0.78361,            0.016069,           0.0051521,           0.0020297,            0.001189,            0.001189,            0.001189
                  91,            0.021428,           0.0080106,           0.0036528,             0.88916,             0.71206,             0.86725,             0.78413,            0.016022,           0.0050408,           0.0019256,             0.00109,             0.00109,             0.00109
                  92,            0.021936,           0.0077916,           0.0036032,             0.89223,             0.71168,              0.8714,             0.78982,            0.015987,           0.0052764,           0.0018973,            0.000991,            0.000991,            0.000991
                  93,             0.02245,           0.0081797,           0.0036422,             0.86102,             0.75785,             0.87374,             0.78253,            0.016172,           0.0054993,           0.0019025,            0.000892,            0.000892,            0.000892
                  94,            0.021258,           0.0077815,           0.0036058,             0.85713,             0.74564,             0.87481,             0.79002,            0.015691,           0.0051308,           0.0019054,            0.000793,            0.000793,            0.000793
                  95,            0.021342,           0.0076944,            0.003761,               0.884,             0.73161,             0.87136,             0.78239,            0.016004,            0.005176,           0.0019691,            0.000694,            0.000694,            0.000694
                  96,            0.021278,           0.0079536,           0.0034397,             0.89464,              0.7202,             0.87213,             0.78655,            0.015649,           0.0051801,           0.0019271,            0.000595,            0.000595,            0.000595
                  97,            0.021321,           0.0081984,            0.003587,             0.84306,             0.73527,             0.86841,             0.77583,            0.015664,           0.0052605,           0.0023246,            0.000496,            0.000496,            0.000496
                  98,            0.021107,           0.0078583,           0.0037745,             0.82772,             0.76972,             0.87672,             0.79466,            0.015694,           0.0051854,           0.0018364,            0.000397,            0.000397,            0.000397
                  99,            0.020958,           0.0078212,           0.0036868,             0.88683,             0.73977,              0.8769,             0.79393,            0.015839,           0.0051322,           0.0018016,            0.000298,            0.000298,            0.000298
